,SYN.Flag.Count,Total.Fwd.Packets,Total.Backward.Packets,Flow.Duration,Flow.Packets.s,Flow.Bytes.s,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Mean,Bwd.IAT.Mean,ACK.Flag.Count,Active.Mean,Label,Inbound
1105,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1106,0,1,2,118,25423.72881,152542.3729,6,6,1,0,0,BENIGN,1
1107,0,1,3,157,25477.70701,0,0,0,69.5,0,0,BENIGN,1
1108,0,1,2,72,41666.66667,0,0,0,2,0,0,BENIGN,1
1109,0,6,0,9015180,0.665544116,0,0,0,0,1,3009171,BENIGN,1
1110,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
1111,0,4,0,1740,2298.850575,74137.93103,32.25,0,0,0,0,BENIGN,0
1112,0,34,43,1627277,47.31831151,6218.978084,80.35294118,171.8139535,37548.54762,1,0,BENIGN,0
1113,0,2,0,3,666666.6667,0,0,0,0,0,0,BENIGN,0
1114,0,2,2,21066,189.8794266,11582.64502,53,69,2,0,0,BENIGN,0
1115,0,2,2,20674,193.479733,7545.709587,31,47,2,0,0,BENIGN,0
1116,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,0
1117,0,10,11,87431,240.1894065,66223.65065,462.6,105.8181818,6161.1,1,0,BENIGN,0
1118,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
1119,0,1,3,56175,71.20605251,427.2363151,6,6,2780.5,0,0,BENIGN,0
1121,0,2,10,14341037,0.836759573,0,0,0,1588861.667,1,6341040,BENIGN,0
1122,0,4,0,244,16393.44262,418032.7869,25.5,0,0,0,0,BENIGN,0
1123,0,1,2,157,19108.28025,114649.6815,6,6,3,0,0,BENIGN,1
1124,0,1,3,28502,140.3410287,0,0,0,149,0,0,BENIGN,0
1125,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1126,0,2,2,23635,169.2405331,10831.39412,32,96,1,0,0,BENIGN,0
1127,0,2,2,20951,190.9216744,14319.12558,47,103,3,0,0,BENIGN,0
1128,1,1,1,3,666666.6667,4.00E+06,6,6,0,0,0,BENIGN,0
1129,0,2,2,20901,191.3784029,7655.136118,32,48,2,0,0,BENIGN,0
1130,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1131,0,2,2,20889,191.4883431,13404.18402,43,97,3,0,0,BENIGN,0
1132,0,38,40,115256773,0.676749817,70.37330466,146.2894737,63.8,2832862.231,1,53767.72727,BENIGN,0
1133,0,2,10,14341538,0.836730342,0,0,0,1588917.778,1,6341529,BENIGN,0
1134,0,31,28,116056778,0.508371859,21.1620557,33.35483871,50.78571429,4101367.963,1,80231.63636,BENIGN,0
1135,0,5,2,5724664,1.222779188,3.144289342,3.6,0,1,1,0,BENIGN,0
1136,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1137,0,2,2,22174,180.3914494,7035.266528,31,47,2,0,0,BENIGN,0
1138,0,5,7,3299,3637.465899,93967.86905,4.8,40.85714286,549.6666667,0,0,BENIGN,0
1139,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1140,0,2,0,19,105263.1579,0,0,0,0,0,0,BENIGN,0
1141,0,1,2,199,15075.37688,90452.26131,6,6,3,0,0,BENIGN,1
1142,0,1,2,228,13157.89474,0,0,0,2,0,0,BENIGN,1
1143,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1144,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,0
1145,0,2,2,45046,88.79811748,3374.328464,30,46,3,0,0,BENIGN,0
1146,0,4,2,406,14778.32512,512315.2709,49,6,2,0,0,BENIGN,1
1147,0,3,0,4,750000,0,0,0,0,0,0,BENIGN,1
1148,0,2,2,21937,182.3403382,13128.50435,42,102,3,0,0,BENIGN,0
1149,0,1,2,115811,25.90427507,0,0,0,2,0,0,BENIGN,0
1150,0,5,2,5171794,1.353495518,3.480417047,3.6,0,2,1,0,BENIGN,0
1151,0,16,17,310949,106.1267282,49525.80648,249.75,670.8235294,18104.5,1,0,BENIGN,0
1152,0,3,2,2571,1944.768573,36561.64916,27.33333333,6,2,0,0,BENIGN,1
1153,0,2,2,25786,155.1229349,8454.199953,36,73,3,0,0,BENIGN,0
1154,0,2,0,1,2.00E+06,0,0,0,0,0,0,BENIGN,1
1155,0,32,27,117628992,0.501577026,133.8275516,120.4375,440.2962963,4521817.808,1,212466,BENIGN,0
1156,0,1,2,96,31250,187500,6,6,3,0,0,BENIGN,1
1157,0,29,26,61141858,0.89954741,151.6473379,88.68965517,257.6923077,2442016.32,1,145227,BENIGN,0
1158,0,28,25,116914263,0.453323646,69.55524323,67.64285714,249.52,4869710.708,1,253120,BENIGN,0
1159,0,2,2,20813,192.1875751,6342.189977,25,41,2,0,0,BENIGN,0
1160,0,1,2,68,44117.64706,0,0,0,2,0,0,BENIGN,1
1161,0,2,2,21097,189.6004171,7584.016685,32,48,3,0,0,BENIGN,0
1162,0,34,31,118501666,0.548515495,113.6355332,95.41176471,329.7419355,3947985.267,1,213516.5,BENIGN,0
1163,0,2,2,45283,88.33337014,6934.169556,38,119,3,0,0,BENIGN,0
1164,0,2,2,20748,192.7896665,12627.72315,45,86,1,0,0,BENIGN,0
1165,0,5,2,5594872,1.251145692,3.217231779,3.6,0,1,1,0,BENIGN,0
1166,0,56,0,115317226,0.485616954,0,0,0,0,0,4790.083333,BENIGN,0
1167,0,6,0,417960,14.35544071,315.8196957,22,0,0,0,0,BENIGN,0
1168,0,4,0,537,7448.789572,240223.4637,32.25,0,0,0,0,BENIGN,0
1169,0,2,8,7174106,1.393901902,0,0,0,1016996.429,1,0,BENIGN,0
1170,0,2,8,7297075,1.370412117,0,0,0,1034574.714,1,0,BENIGN,0
1171,0,1,1,54903,36.4278819,218.5672914,6,6,0,0,0,BENIGN,0
1172,0,1,1,41097,48.6653527,291.9921162,6,6,0,0,0,BENIGN,0
1173,0,1,1,41161,48.58968441,291.5381065,6,6,0,0,0,BENIGN,0
1174,0,1,2,299,10033.44482,60200.6689,6,6,3,0,0,BENIGN,1
1175,0,2,8,58957,169.6151432,814.1526876,0,6,1.428571429,0,0,BENIGN,1
1176,0,34,34,16568168,4.104255824,1710.991825,160.4705882,673.2941176,501177.6061,1,386324,BENIGN,0
1177,0,37,36,116717090,0.625443969,60.45387184,75.40540541,118.5,3202599.4,1,183929.3636,BENIGN,0
1178,0,2,2,20727,192.9849954,12929.99469,32,102,3,0,0,BENIGN,0
1179,0,2,8,7346274,1.36123428,0,0,0,1041591.857,1,0,BENIGN,0
1180,0,20,18,121396,313.0251409,133208.6724,85.25,803.6666667,5309.176471,1,0,BENIGN,0
1181,0,36,30,117234320,0.562975074,37.27577385,79.22222222,50.6,4041637.655,1,172191.5,BENIGN,0
1182,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1183,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1184,0,1,2,190,15789.47368,94736.84211,6,6,2,0,0,BENIGN,1
1185,0,1,1,55210,36.2253215,217.351929,6,6,0,0,0,BENIGN,0
1186,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1187,0,2,2,25919,154.3269416,22068.75265,31,255,3,0,0,BENIGN,0
1188,0,32,29,116308818,0.524465823,101.1273281,76.9375,320.6896552,4151671.679,1,132365,BENIGN,0
1189,0,3,0,3,1.00E+06,1.80E+07,18,0,0,0,0,BENIGN,1
1190,0,2,2,45416,88.07468733,3522.987493,32,48,3,0,0,BENIGN,0
1191,0,2,2,22027,181.5953148,12802.4697,40,101,2,0,0,BENIGN,0
1192,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1193,0,70,106,118170329,1.489375561,1057.981314,33.82857143,1157.113208,1125047.048,1,205328,BENIGN,0
1194,0,2,2,20671,193.5078129,10642.92971,41,69,2,0,0,BENIGN,0
1195,0,2,2,20670,193.5171746,9675.858732,42,58,1,0,0,BENIGN,0
1196,0,2,2,21017,190.3221202,12466.09887,45,86,1,0,0,BENIGN,0
1197,0,4,0,893,4479.283315,137737.9619,30.75,0,0,0,0,BENIGN,0
1198,0,2,2,21025,190.2497027,14268.72771,47,103,1,0,0,BENIGN,0
1199,0,1,1,203522,9.826947455,0,0,0,0,0,0,BENIGN,0
1200,0,1,1,243,8230.452675,0,0,0,0,0,0,BENIGN,1
1201,0,2,2,47181,84.77989021,5553.082809,46,85,1,0,0,BENIGN,0
1202,0,2,2,24307,164.5616489,7898.959148,40,56,3,0,0,BENIGN,0
1203,0,1,2,50,60000,0,0,0,2,0,0,BENIGN,1
1204,0,18,0,6016403,2.99182086,370.9857867,124,0,0,0,0,BENIGN,0
1205,0,2,2,21089,189.672341,11000.99578,44,72,3,0,0,BENIGN,0
1206,0,1,1,40932,48.86152643,293.1691586,6,6,0,0,0,BENIGN,0
1207,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1208,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1209,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1210,0,2,2,20672,193.498452,9481.424149,41,57,1,0,0,BENIGN,0
1211,0,150,250,118215114,3.383662092,3340.012851,30.96,1560.784,474667.7871,1,510053.5,BENIGN,0
1212,0,2,8,7168711,1.394950919,0,0,0,1016216.286,1,0,BENIGN,0
1213,0,2,2,21210,188.5902876,10843.94154,38,77,2,0,0,BENIGN,0
1214,0,16,12,321598,87.06521807,23168.67642,105.0625,480.8333333,7618.909091,1,0,BENIGN,0
1215,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1216,0,1,3,307,13029.31596,78175.89577,6,6,57.5,0,0,BENIGN,1
1217,0,2,0,3,666666.6667,0,0,0,0,0,0,BENIGN,1
1218,0,45,0,112708923,0.39925854,0,0,0,0,0,284952.8333,BENIGN,0
1219,0,2,2,45469,87.9720249,5190.349469,43,75,3,0,0,BENIGN,0
1220,0,2,2,25561,156.4884003,7980.908415,43,59,3,0,0,BENIGN,0
1221,0,1,3,283,14134.27562,84805.65371,6,6,52,0,0,BENIGN,1
1222,0,46,50,118495669,0.810156192,112.831128,136.3043478,142,2417733.51,1,839086.5,BENIGN,0
1223,0,16,8,112321189,0.213672952,6.276642958,21.0625,46,8331756.143,0,284409,BENIGN,0
1224,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1225,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1226,0,48,53,117800370,0.857382706,118.7772161,140.5833333,136.6792453,2263920.346,1,630206,BENIGN,0
1227,0,2,2,21225,188.4570082,7349.823322,31,47,3,0,0,BENIGN,0
1228,0,1,1,28148,71.05300554,426.3180333,6,6,0,0,0,BENIGN,0
1229,0,1,2,70,42857.14286,171428.5714,0,6,3,0,0,BENIGN,1
1230,0,4,0,141,28368.79433,872340.4255,30.75,0,0,0,0,BENIGN,0
1231,0,10,8,5875407,3.06361755,255.1312615,118.5,39.25,23478.71429,1,223262,BENIGN,0
1232,0,4,0,1630,2453.98773,79141.10429,32.25,0,0,0,0,BENIGN,0
1233,0,14,9,142123,161.8316529,51342.85091,119.2142857,625.3333333,12644.625,1,0,BENIGN,0
1234,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,1
1235,0,44,57,2468691,40.91237016,6182.223697,158.7272727,145.2280702,40896.17857,1,0,BENIGN,0
1236,0,2,2,57831,69.16705573,4634.192734,53,81,3,0,0,BENIGN,0
1237,0,1,2,212,14150.9434,84905.66038,6,6,2,0,0,BENIGN,1
1238,0,2,2,26612,150.3081317,10972.49361,38,108,3,0,0,BENIGN,0
1239,0,3,0,360,8333.333333,50000,6,0,0,0,0,BENIGN,1
1240,0,3,0,2,1500000,975500000,650.3333333,0,0,0,0,BENIGN,1
1241,0,52,0,113611351,0.457700745,0,0,0,0,0,5.416666667,BENIGN,0
1242,0,2,2,20792,192.3816853,12504.80954,37,93,3,0,0,BENIGN,0
1243,0,2,2,44741,89.40345544,4917.190049,31,79,3,0,0,BENIGN,0
1244,0,38,34,112543123,0.639754772,96.40748995,92.68421053,215.5294118,3409411.455,1,42515.72727,BENIGN,0
1245,0,4,0,405,9876.54321,318518.5185,32.25,0,0,0,0,BENIGN,0
1246,0,4,0,910,4395.604396,141758.2418,32.25,0,0,0,0,BENIGN,0
1247,0,2,2,21073,189.8163527,11199.16481,45,73,3,0,0,BENIGN,0
1248,0,3,0,3,1.00E+06,0,0,0,0,0,0,BENIGN,1
1249,0,2,2,20840,191.9385797,14395.39347,47,103,2,0,0,BENIGN,0
1250,0,2,2,20616,194.024059,11447.41948,51,67,3,0,0,BENIGN,0
1252,0,14,13,30057414,0.89828087,84.37186246,55.28571429,135.5384615,2502579.167,1,155669.5,BENIGN,0
1253,0,4,0,616,6493.506494,209415.5844,32.25,0,0,0,0,BENIGN,0
1254,0,2,2,20983,190.6305104,10389.36282,31,78,3,0,0,BENIGN,0
1255,0,2,2,20824,192.0860546,12581.63657,45,86,3,0,0,BENIGN,0
1256,0,2,2,21415,186.7849638,14942.7971,32,128,3,0,0,BENIGN,0
1257,0,1,1,170,11764.70588,0,0,0,0,0,0,BENIGN,1
1258,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1259,0,20,12,654441,48.89669199,17222.33173,146.75,694.6666667,28921.36364,1,0,BENIGN,0
1260,0,8,0,30923245,0.258705062,0,0,0,0,0,2119,BENIGN,0
1261,0,52,0,114417377,0.454476421,0,0,0,0,0,5.416666667,BENIGN,0
1262,0,1,3,501,7984.031936,47904.19162,6,6,157,0,0,BENIGN,1
1263,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
1264,0,1,2,21,142857.1429,571428.5714,0,6,1,0,0,BENIGN,1
1265,0,2,2,62808,63.68615463,2483.760031,31,47,2,0,0,BENIGN,0
1266,0,44,50,119561321,0.786207439,227.3310446,181.4090909,383.96,2439186.143,1,979195,BENIGN,0
1267,0,2,2,21473,186.2804452,9127.741815,41,57,2,0,0,BENIGN,0
1268,0,4,0,512,7812.5,251953.125,32.25,0,0,0,0,BENIGN,0
1269,0,2,2,20887,191.5066788,13788.48087,42,102,3,0,0,BENIGN,0
1270,0,3,0,3,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,1
1271,0,12,20,291001,109.9652579,52322.84425,368.8333333,540,13972.42105,1,0,BENIGN,0
1272,0,31,28,116026933,0.508502625,24.09785321,33.74193548,62.5,4088116.111,1,44812.18182,BENIGN,0
1273,0,3,2,2971,1682.935039,29619.65668,25.33333333,6,1,0,0,BENIGN,1
1274,0,2,4,1065767,5.629748341,0,0,0,350224,1,0,BENIGN,0
1275,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1276,0,35,32,117443144,0.570488815,38.82729842,49.71428571,88.125,3688521.71,1,209343.7273,BENIGN,0
1277,0,2,2,47061,84.99606893,4844.775929,43,71,2,0,0,BENIGN,0
1278,0,28,24,116785728,0.445259887,85.01038757,70,332,5075949.391,1,245170,BENIGN,0
1279,0,3,0,2,1500000,9.00E+06,6,0,0,0,0,BENIGN,1
1280,0,2,2,21047,190.0508386,13398.58412,43,98,3,0,0,BENIGN,0
1281,0,44,53,115401761,0.840541766,263.2282188,321.5227273,306.2264151,2125647.442,1,58522.45455,BENIGN,0
1282,0,1,3,55658,71.86747637,431.2048582,6,6,1362,0,0,BENIGN,0
1283,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1284,0,31,28,115547192,0.51061388,22.76126277,33.61290323,56.71428571,4089101.778,1,35976.63636,BENIGN,0
1285,0,3,0,293,10238.90785,61433.4471,6,0,0,0,0,BENIGN,1
1286,0,1,1,164,12195.12195,0,0,0,0,0,0,BENIGN,1
1287,0,2,0,1,2.00E+06,5.30E+07,26.5,0,0,0,0,BENIGN,0
1288,0,1,1,26745,74.78033277,448.6819966,6,6,0,0,0,BENIGN,0
1289,0,12,6,112133836,0.160522467,4.753248609,28.08333333,32.66666667,11615783.8,0,233729,BENIGN,0
1290,0,6,7,67841,191.6245338,67422.35521,143.3333333,530.5714286,5738.833333,1,0,BENIGN,0
1291,0,5,3,76344384,0.104788323,2.043372306,22.6,14.33333333,45364,0,90731,BENIGN,0
1292,0,32,40,5827647,12.3549007,8507.035515,127.9375,1137.05,146468.7436,1,0,BENIGN,0
1293,0,4,0,653,6125.574273,197549.7703,32.25,0,0,0,0,BENIGN,0
1294,0,2,2,54707,73.11678579,3582.722504,41,57,3,0,0,BENIGN,0
1295,0,2,2,25564,156.470036,10952.90252,43,97,3,0,0,BENIGN,0
1296,0,44,46,110575647,0.813922436,268.0156147,497.6363636,168.2608696,2455203.178,1,115978.2727,BENIGN,0
1297,0,2,8,7240514,1.381117418,0,0,0,1026487.571,1,0,BENIGN,0
1298,0,1,3,56053,71.36103331,428.1661998,6,6,869,0,0,BENIGN,0
1299,0,1,4,119020,42.00974626,0,0,0,1.333333333,0,0,BENIGN,0
1300,0,24,24,117315062,0.409154623,81.59225113,78.91666667,319.9166667,5097232.652,1,146614.5,BENIGN,0
1301,0,38,40,115961134,0.672639162,70.56674696,148.1842105,63.8,2829896.769,1,29220,BENIGN,0
1302,0,1,2,185,16216.21622,97297.2973,6,6,3,0,0,BENIGN,1
1303,0,4,1,211,23696.68246,293838.8626,7.75,31,0,0,0,BENIGN,0
1304,0,1,2,2,1500000,9.00E+06,6,6,1,0,0,BENIGN,1
1305,0,1,2,118,25423.72881,0,0,0,3,0,0,BENIGN,1
1306,0,12,18,87919,341.2231713,173102.5148,371.6666667,597.7222222,3655.411765,1,0,BENIGN,0
1307,0,1,7,670,11940.29851,2035820.896,155,172.7142857,111.1666667,0,0,BENIGN,0
1308,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1309,0,2,2,20900,191.3875598,11291.86603,45,73,2,0,0,BENIGN,0
1310,0,14,12,143849,180.7450869,56399.41884,119.2142857,537,9303.909091,1,0,BENIGN,0
1311,0,7,2,58875,152.866242,20382.16561,171.4285714,0,1,1,0,BENIGN,0
1312,0,2,2,20666,193.5546308,12387.49637,38,90,3,0,0,BENIGN,0
1313,0,2,2,21009,190.3945928,13803.60798,43,102,2,0,0,BENIGN,0
1314,0,2,0,8,250000,0,0,0,0,0,0,BENIGN,0
1315,0,1,1,197,10152.28426,0,0,0,0,0,0,BENIGN,1
1316,0,2,2,20841,191.92937,13818.91464,42,102,3,0,0,BENIGN,0
1317,0,12,0,107177383,0.111963921,0,0,0,0,0,716,BENIGN,0
1318,0,3,0,4,750000,0,0,0,0,0,0,BENIGN,1
1319,0,2,2,21695,184.3742798,29684.25905,33,289,3,0,0,BENIGN,0
1320,0,1,2,314,9554.140127,57324.84076,6,6,3,0,0,BENIGN,1
1321,0,1,2,204,14705.88235,88235.29412,6,6,2,0,0,BENIGN,1
1322,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1323,0,2,0,3,666666.6667,0,0,0,0,0,0,BENIGN,1
1324,0,2,2,20919,191.2137291,12524.49926,45,86,2,0,0,BENIGN,0
1325,0,1,4,91,54945.05495,263736.2637,0,6,1.666666667,0,0,BENIGN,1
1326,0,2,0,1,2.00E+06,4.30E+08,215,0,0,0,0,BENIGN,1
1327,0,2,0,2,1.00E+06,0,0,0,0,0,0,BENIGN,1
1328,0,1,2,78,38461.53846,0,0,0,2,0,0,BENIGN,1
1329,0,2,0,5,4.00E+05,0,0,0,0,0,0,BENIGN,0
1330,0,2,2,44313,90.26696455,3881.479476,35,51,2,0,0,BENIGN,0
1331,0,18,15,5776053,5.713243975,2130.001231,73.16666667,732.4,40818.35714,1,0,BENIGN,0
1332,0,2,2,21254,188.1998683,14114.99012,47,103,3,0,0,BENIGN,0
1333,0,52,0,112959611,0.460341529,0,0,0,0,0,6.75,BENIGN,0
1334,0,20,22,15225857,2.758465418,890.7216192,120.8,506.6363636,722513.0476,1,133435,BENIGN,0
1335,0,17,8,223245,111.9845909,37788.08036,78.94117647,886.75,15446.28571,1,0,BENIGN,0
1336,0,14,10,5289253,4.537502744,1416.646169,97.07142857,613.4,7750.222222,1,147803,BENIGN,0
1337,0,2,2,20606,194.118218,9123.556246,39,55,2,0,0,BENIGN,0
1338,0,4,0,282,14184.39716,436170.2128,30.75,0,0,0,0,BENIGN,0
1339,0,6,0,9015607,0.665512594,0,0,0,0,1,3009593,BENIGN,1
1340,0,2,2,20919,191.2137291,10803.5757,34,79,1,0,0,BENIGN,0
1341,0,2,0,1,2.00E+06,2.40E+07,12,0,0,0,0,BENIGN,0
1342,0,2,2,20630,193.8923897,22491.51721,77,155,3,0,0,BENIGN,0
1343,0,2,2,20832,192.0122888,9792.626728,43,59,3,0,0,BENIGN,0
1344,0,3,0,3,1.00E+06,20666666.67,20.66666667,0,0,0,0,BENIGN,1
1345,0,16,15,87855,352.8541347,175357.1225,250.625,759.7333333,4490.142857,1,0,BENIGN,0
1346,0,2,0,1,2.00E+06,1.20E+07,6,0,0,0,0,BENIGN,1
1347,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1348,0,2,2,21793,183.5451751,7341.807002,32,48,2,0,0,BENIGN,0
1350,0,6,0,8999077,0.666735044,0,0,0,0,1,2998296,BENIGN,1
1351,0,1,2,193,15544.04145,93264.2487,6,6,2,0,0,BENIGN,1
1352,0,2,2,45344,88.21453776,11644.31898,30,234,2,0,0,BENIGN,0
1353,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,0
1354,0,2,2,20711,193.1340833,17575.20158,83,99,2,0,0,BENIGN,0
1355,0,1,1,246,8130.081301,0,0,0,0,0,0,BENIGN,1
1356,0,20,19,5359641,7.276606773,2600.920472,146.1,579.8947368,291344.8889,1,359341,BENIGN,0
1357,0,32,24,117406703,0.476974471,89.2623652,121.75,274.3333333,5102842.174,1,233548.5,BENIGN,0
1358,0,2,2,45293,88.31386749,8654.759014,90,106,3,0,0,BENIGN,0
1359,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1360,0,2,2,20893,191.4516824,8998.229072,33,61,2,0,0,BENIGN,0
1361,0,2,2,20990,190.5669366,11624.58313,53,69,2,0,0,BENIGN,0
1362,0,24,24,117233127,0.409440584,74.72290661,78.91666667,286.0833333,5094386.913,1,143766.5,BENIGN,0
1363,0,2,2,21418,186.758801,9337.94005,42,58,2,0,0,BENIGN,0
1364,0,52,68,110127483,1.08964626,127.9607925,103.3461538,128.2058824,1643080.493,1,212051.75,BENIGN,0
1365,0,32,24,117607561,0.476159862,139.6678909,165.3125,464,5110631.043,1,183121,BENIGN,0
1366,0,4,0,1041,3842.459174,123919.3084,32.25,0,0,0,0,BENIGN,0
1367,0,2,2,26426,151.3660789,7871.036101,44,60,2,0,0,BENIGN,0
1368,0,5,2,5641118,1.240888774,0,0,0,3,1,0,BENIGN,0
1369,0,1,1,254,7874.015748,0,0,0,0,0,0,BENIGN,1
1370,0,36,43,117645083,0.671511278,295.634965,128.7777778,701.0232558,2800112.167,1,173276,BENIGN,0
1371,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1372,0,31,28,115610049,0.51033626,17.26493516,25.74193548,42.78571429,4177427.852,1,67697.72727,BENIGN,0
1373,0,2,2,20592,194.2501943,10586.63559,36,73,2,0,0,BENIGN,0
1374,0,6,7,67761,191.8507696,67516.71315,143.3333333,530.7142857,5754,1,0,BENIGN,0
1375,0,2,0,3,666666.6667,4.00E+06,6,0,0,0,0,BENIGN,0
1376,0,2,2,20553,194.6187904,13623.31533,40,100,2,0,0,BENIGN,0
1377,0,1,1,53106,37.660528,0,0,0,0,0,0,BENIGN,0
1378,0,2,2,20807,192.2429951,15379.43961,32,128,1,0,0,BENIGN,0
1379,0,5,2,6045883,1.15781268,2.977232606,3.6,0,3,1,0,BENIGN,0
1380,0,1,2,167,17964.07186,107784.4311,6,6,2,0,0,BENIGN,1
1381,0,24,23,116359791,0.403919598,75.28373783,78.91666667,298.5217391,5286253.364,1,144644,BENIGN,0
1382,0,98,128,117285117,1.926928205,1605.949713,44.91836735,1437.125,922891.2992,1,146349,BENIGN,0
1383,0,4,0,282,14184.39716,436170.2128,30.75,0,0,0,0,BENIGN,0
1384,0,176,284,6454945,71.26319434,56102.41451,61.93181818,1236.753521,22392.61484,1,0,BENIGN,0
1385,0,1,2,190,15789.47368,94736.84211,6,6,3,0,0,BENIGN,1
1386,0,2,2,20828,192.0491646,30919.9155,33,289,2,0,0,BENIGN,0
1387,0,4,0,652,6134.969325,197852.7607,32.25,0,0,0,0,BENIGN,0
1388,0,2,8,7352910,1.360005766,0,0,0,1042523.286,1,0,BENIGN,0
1389,0,40,39,117066384,0.674830787,107.767914,146.4,173.3333333,3079614.553,1,331267.5,BENIGN,0
1390,0,2,2,21665,184.6295869,7200.553889,31,47,3,0,0,BENIGN,0
1391,0,4,0,11,363636.3636,73090909.09,201,0,0,0,0,BENIGN,1
1392,0,2,8,7136997,1.401149531,0,0,0,1011708.857,1,0,BENIGN,0
1393,0,2,8,7290416,1.371663839,0,0,0,1033601.429,1,0,BENIGN,0
1394,0,2,2,21124,189.3580761,11266.80553,31,88,3,0,0,BENIGN,0
1395,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1396,0,1,4,3,1666666.667,8.00E+06,0,6,0.666666667,0,0,BENIGN,1
1397,0,2,2,20994,190.5306278,18100.40964,31,159,1,0,0,BENIGN,0
1398,0,2,2,20822,192.1045049,11046.00903,32,83,3,0,0,BENIGN,0
1399,0,1,2,156,19230.76923,115384.6154,6,6,1,0,0,BENIGN,1
1400,0,1,2,110,27272.72727,109090.9091,0,6,3,0,0,BENIGN,1
1401,0,2,2,33586,119.0972429,357.2917287,0,6,2,1,0,BENIGN,0
1402,0,14,14,143892,194.5903872,57341.61732,119.2142857,470.1428571,7903.923077,1,0,BENIGN,0
1403,0,1,2,118,25423.72881,0,0,0,3,0,0,BENIGN,1
1404,0,40,43,115223130,0.72034148,155.1337826,144.725,281.0697674,2632523.071,1,47931.90909,BENIGN,0
1405,0,160,249,118385359,3.454819105,2024.507101,232.9375,812.8594378,477108.5887,1,1003596,BENIGN,0
1406,0,6,0,48487651,0.123742847,0,0,0,0,0,2,BENIGN,0
1407,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1408,0,2,0,2,1.00E+06,6.00E+06,6,0,0,0,0,BENIGN,0
1409,0,3,0,1,3.00E+06,0,0,0,0,0,0,BENIGN,1
1410,0,1,1,16154,123.8083447,0,0,0,0,0,0,BENIGN,0
1411,0,2,0,1,2.00E+06,3.10E+07,15.5,0,0,0,0,BENIGN,0
1412,0,2,2,45439,88.0301063,3785.294571,35,51,2,0,0,BENIGN,0
1413,0,2,2,24683,162.0548556,10614.59304,45,86,3,0,0,BENIGN,0
1414,0,17,13,144110,208.1743113,51793.76865,98.23529412,445.6923077,8557.75,1,0,BENIGN,0
1415,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1416,0,2,0,1,2.00E+06,3.70E+07,18.5,0,0,0,0,BENIGN,0
1417,0,1,1,54991,36.36958775,218.2175265,6,6,0,0,0,BENIGN,0
1418,0,2,8,7205571,1.387815067,0,0,0,1021516.571,1,0,BENIGN,0
1419,0,2,2,20954,190.89434,12503.57927,45,86,1,0,0,BENIGN,0
